Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1952	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1953	1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1
1954	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1955	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1956	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1957	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1958	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1959	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1960	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1961	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1962	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1963	1	1	1	1	0.1	1	0.1	0.1	0.1	0.1
1964	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1965	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1966	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1967	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1968	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1969	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1970	1	1	0.1	1	0.1	1	0.1	0.1	0.1	0.1
1971	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1972	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1973	1	1	0.1	1	0.1	1	0.1	0.1	0.1	0.1
1974	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1975	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1976	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1977	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1978	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1979	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1
1980	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1981	1	1	0.1	1	0.1	1	0.1	0.1	0.1	0.1
1982	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1983	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1984	1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1
1985	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1986	1	1	0.1	1	0.1	1	0.1	0.1	0.1	0.1
1987	1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1
1988	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1989	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1990	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1991	0.1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1
1992	1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1
1993	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1994	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1995	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1996	1	1	0.1	1	0.1	0.1	0.1	0.1	0.1	0.1
1997	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1998	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1999	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
2000	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
